,to_delta,to_drop,pca,augmented,run,score,f1_macro,precision_macro,recall_macro,accuracy,epoch
437,coords_features,coords_features,False,False,0,76.91489361702119,0.6879384689238016,0.7827221972512566,0.6367768232332467,0.8016108198465163,80.0
438,coords_features,coords_features,False,False,0,68.51063829787223,0.6664081004489454,0.7879086660717747,0.6140205351811652,0.784058962084948,90.0
439,coords_features,coords_features,False,False,0,77.0212765957446,0.6954866474020215,0.7458320805974736,0.6585698470725436,0.8052579591216473,100.0
440,coords_features,coords_features,False,False,1,0.0,0.261606633068464,0.7847930913377308,0.2894706358228793,0.6763163893321176,10.0
441,coords_features,coords_features,False,False,1,49.46808510638285,0.4947052637135834,0.7114708786173973,0.4494968596699575,0.7311754425955475,20.0
442,coords_features,coords_features,False,False,1,73.19148936170203,0.6345028867012592,0.7421794250681808,0.5792017191304081,0.7729655801230909,30.0
443,coords_features,coords_features,False,False,1,76.38297872340415,0.665665423061139,0.7863254289943887,0.6027754511588092,0.7920370792492971,40.0
444,coords_features,coords_features,False,False,1,79.4680851063829,0.6775675707717053,0.7144330375435382,0.6497140523996903,0.7927209178633843,50.0
445,coords_features,coords_features,False,False,1,65.95744680851051,0.6823356005526795,0.7468561849625479,0.6486470679996379,0.7802598586733531,60.0
446,coords_features,coords_features,False,False,1,78.29787234042547,0.6680233900105381,0.7584550559265433,0.6204454446728345,0.7991793936630955,70.0
447,coords_features,coords_features,False,False,1,75.31914893617015,0.6890437044096906,0.7659080794524714,0.6423663206780577,0.8034343894840817,80.0
448,coords_features,coords_features,False,False,1,69.57446808510628,0.6864189139161228,0.7886842597943159,0.6307377534639501,0.7981156447078489,90.0
449,coords_features,coords_features,False,False,1,73.51063829787225,0.6854250235470061,0.7530565155105415,0.6451288782700842,0.8003951067548059,100.0
450,coords_features,coords_features,False,False,2,0.0,0.2725869280067676,0.7865302562775329,0.299201174745035,0.6792796899931616,10.0
451,coords_features,coords_features,False,False,2,31.80851063829781,0.4489487583349242,0.6579547840036373,0.4381612676694025,0.7232733074994301,20.0
452,coords_features,coords_features,False,False,2,73.82978723404247,0.6187053073983216,0.7174582582572142,0.5702249523869362,0.7557176506344503,30.0
453,coords_features,coords_features,False,False,2,78.08510638297864,0.6466698445500083,0.7596306701368748,0.5893592585734458,0.7858825317225134,40.0
454,coords_features,coords_features,False,False,2,63.93617021276583,0.654734135800576,0.7852134241117005,0.5935531208234158,0.7775245042170048,50.0
455,coords_features,coords_features,False,False,2,71.48936170212755,0.6741453374784608,0.7857154887405008,0.6190870951544309,0.7923410075222248,60.0
456,coords_features,coords_features,False,False,2,72.3404255319148,0.6798956354839245,0.7958238562181787,0.6195725183044071,0.8068535825545171,70.0
457,coords_features,coords_features,False,False,2,75.74468085106376,0.6828602058684999,0.8251917691835529,0.6140289194660671,0.8133120583542284,80.0
458,coords_features,coords_features,False,False,2,84.46808510638293,0.6907017343702891,0.8136966442386687,0.6246198782421317,0.8104247397614163,90.0
459,coords_features,coords_features,False,False,2,62.65957446808497,0.6836227266084821,0.7516404101053249,0.6477455297622816,0.7889977965200212,100.0
460,coords_features,coords_features,False,False,3,0.0,0.2721198065370162,0.7868943060892699,0.298702172749027,0.6791277258566978,10.0
461,coords_features,coords_features,False,False,3,38.08510638297861,0.4579271650801292,0.7355583198758558,0.4323424602163551,0.722589468885343,20.0
462,coords_features,coords_features,False,False,3,70.95744680851054,0.6313192174571591,0.7470100621532114,0.5742812257023344,0.775852898715903,30.0
463,coords_features,coords_features,False,False,3,68.08510638297862,0.6481975884537617,0.7703195867011888,0.5868014787222238,0.7764607552617582,40.0
464,coords_features,coords_features,False,False,3,83.40425531914885,0.6495989528132116,0.7740581619207121,0.5897229892917062,0.7874021730871514,50.0
465,coords_features,coords_features,False,False,3,81.38297872340415,0.6780662032310705,0.7914864378932972,0.6179618992955458,0.803966263961705,60.0
466,coords_features,coords_features,False,False,3,83.08510638297865,0.6646163191020134,0.8109049281107912,0.5960516296440036,0.8016868019147482,70.0
467,coords_features,coords_features,False,False,3,81.8085106382978,0.6928844347261908,0.7669904827926926,0.6453180349106831,0.8051819770534154,80.0
468,coords_features,coords_features,False,False,3,76.80851063829778,0.6821173321671808,0.7506000714439663,0.6430468959616144,0.7845148544943393,90.0
469,coords_features,coords_features,False,False,3,82.02127659574464,0.6855744701273805,0.7639401418145992,0.6374395733752141,0.8044221563710964,100.0
470,coords_features,coords_features,False,True,2,44.36170212765949,0.4442633756783914,0.7656227004972527,0.4445702120400471,0.7222855406124155,10.0
471,coords_features,coords_features,False,True,2,76.7021276595744,0.5851897690784267,0.6893858367950585,0.5608410020421128,0.7571613099308563,20.0
472,coords_features,coords_features,False,True,2,69.68085106382972,0.6544399068411655,0.7410257747845032,0.6095971811849011,0.7886178861788617,30.0
473,coords_features,coords_features,False,True,2,77.87234042553185,0.6588382892473544,0.7368655426629251,0.6169811098323794,0.792113061317529,40.0
474,coords_features,coords_features,False,True,2,83.72340425531911,0.6890439034393083,0.7533278807588096,0.6481631025108188,0.8078413494415319,50.0
475,coords_features,coords_features,False,True,2,73.6170212765957,0.6796659024399416,0.7553978428232607,0.6330523273701985,0.8017627839829801,60.0
476,coords_features,coords_features,False,True,2,84.68085106382978,0.68121391696967,0.8056053371140417,0.6162922151930492,0.8099688473520249,70.0
477,coords_features,coords_features,False,True,2,78.7234042553191,0.6898984171673516,0.81097512708846,0.6234129141054877,0.8134640224906922,80.0
478,coords_features,coords_features,False,True,2,75.21276595744673,0.6897823962417767,0.7807546877381693,0.6376313476795721,0.8132360762859965,90.0
479,coords_features,coords_features,False,True,2,83.82978723404253,0.6977552077123228,0.791595961146206,0.641781309271372,0.814375807309475,100.0
480,coords_features,coords_features,False,False,4,0.0,0.2715874455721073,0.7869894154977743,0.2981745960587683,0.6788997796520021,10.0
481,coords_features,coords_features,False,False,4,59.57446808510628,0.5317415129096832,0.7146702048906053,0.4763976271683916,0.7383177570093458,20.0
482,coords_features,coords_features,False,False,4,54.57446808510628,0.6209419260861093,0.6267005673328357,0.6235875409543495,0.7493351569029709,30.0
483,coords_features,coords_features,False,False,4,77.12765957446798,0.6724352031115246,0.7519113330059712,0.6237954128753916,0.7934807385457032,40.0
484,coords_features,coords_features,False,False,4,68.72340425531905,0.6730921198612505,0.7135078533167835,0.6486266044179179,0.7720537953043082,50.0
485,coords_features,coords_features,False,False,4,62.8723404255318,0.6729095326063758,0.7442265955260838,0.6353973605706215,0.7844388724261074,60.0
486,coords_features,coords_features,False,False,4,81.80851063829779,0.6817465581379433,0.7742057443734462,0.627197339248365,0.8016108198465163,70.0
487,coords_features,coords_features,False,False,4,56.808510638297726,0.6684179340593466,0.771886334904865,0.6185274950625776,0.789985563407036,80.0
488,coords_features,coords_features,False,False,4,73.40425531914886,0.6842979406377724,0.7397622043710665,0.64934070283804,0.7902135096117316,90.0
489,coords_features,coords_features,False,False,4,78.72340425531908,0.6762110721837378,0.7967626897830362,0.615044490923526,0.8038902818934731,100.0
490,coords_features,coords_features,False,True,3,38.085106382978616,0.4280108306833589,0.7478964156999981,0.4317189783037916,0.7169667958361826,10.0
491,coords_features,coords_features,False,True,3,79.89361702127653,0.5741204786271272,0.6887588957525772,0.5407969420422531,0.7529063141098701,20.0
492,coords_features,coords_features,False,True,3,79.57446808510633,0.6594784269197206,0.6991487759249357,0.6380277050050057,0.7855786034495859,30.0
493,coords_features,coords_features,False,True,3,80.31914893617015,0.6785502181100095,0.7847351255295125,0.6200479093203705,0.8044221563710964,40.0
494,coords_features,coords_features,False,True,3,82.02127659574464,0.6708293157400439,0.7422526160578381,0.6298667881320545,0.7982676088443127,50.0
495,coords_features,coords_features,False,True,3,82.65957446808508,0.6845843017210784,0.7801366379743534,0.6310300207959968,0.8082972418509232,60.0
496,coords_features,coords_features,False,True,3,72.65957446808503,0.6901097985187378,0.772556496250695,0.6398976406165438,0.806929564622749,70.0
497,coords_features,coords_features,False,True,3,82.23404255319147,0.7005632341476876,0.7753881381916221,0.652596242552548,0.8142998252412431,80.0
498,coords_features,coords_features,False,True,3,82.23404255319147,0.6895474598054686,0.7857190365905938,0.6336806659554497,0.8130081300813008,90.0
499,coords_features,coords_features,False,True,3,90.31914893617024,0.7014769774794167,0.799814509923105,0.6423336790173919,0.8168832155611275,100.0
500,coords_features,coords_features,False,True,4,38.19148936170201,0.4508363155540227,0.7358670610418865,0.4307815921863611,0.7191702758149077,10.0
501,coords_features,coords_features,False,True,4,23.085106382978744,0.4689212392124043,0.5818967744429207,0.5123844809816176,0.6299673277106603,20.0
502,coords_features,coords_features,False,True,4,83.40425531914889,0.657037783903248,0.7401211148496216,0.6163639006789592,0.7915811868399057,30.0
503,coords_features,coords_features,False,True,4,78.61702127659566,0.6549091168073753,0.736457556042602,0.6056722977551152,0.7826153027885419,40.0
504,coords_features,coords_features,False,True,4,77.87234042553185,0.6722128582022427,0.7848243373854602,0.6123125294631964,0.8005470708912696,50.0
505,coords_features,coords_features,False,True,4,82.12765957446805,0.6626109496923043,0.7645199519867312,0.6125504018842841,0.7939366309550946,60.0
506,coords_features,coords_features,False,True,4,86.17021276595742,0.6735509645477443,0.7810424387622054,0.6168577322415619,0.802522604665299,70.0
507,coords_features,coords_features,False,True,4,75.21276595744675,0.6769047715470163,0.7576220725818223,0.6349193186183186,0.7971278778208343,80.0
508,coords_features,coords_features,False,True,4,86.91489361702126,0.688029099656431,0.7467970483666988,0.6511719648678439,0.8041942101664007,90.0
509,coords_features,coords_features,False,True,4,84.36170212765953,0.6836660218210605,0.791821779010116,0.628483897763384,0.8075374211686042,100.0
510,coords_features,confidence_features,True,True,1,90.21276595744683,0.7829425559319851,0.8607493260096828,0.7338735105952275,0.8554821062229314,10.0
511,coords_features,confidence_features,True,True,1,90.53191489361706,0.7917926116057304,0.8523053483431159,0.7535440642331972,0.8585213889522073,20.0
512,coords_features,confidence_features,True,True,1,90.21276595744683,0.7589764228674214,0.8628510237293181,0.7018594948018819,0.8415773877364942,30.0
513,coords_features,confidence_features,True,True,1,93.08510638297876,0.7691679276974002,0.8605956877666616,0.7171313975659334,0.8459843476939443,40.0
514,coords_features,confidence_features,True,True,1,91.48936170212772,0.7753384955065854,0.8595860282399472,0.7222780695767042,0.8541144289947572,50.0
515,coords_features,confidence_features,True,True,1,89.57446808510642,0.7879365247355856,0.8584661882586524,0.742637805079269,0.8602689765215409,60.0
516,coords_features,confidence_features,True,True,1,92.23404255319151,0.7869758511795515,0.865626212807489,0.7375936684672754,0.8598890661803814,70.0
517,coords_features,confidence_features,True,True,1,91.4893617021277,0.7749652561344622,0.8607367708601391,0.7242161541075878,0.8492515766279158,80.0
518,coords_features,confidence_features,True,True,1,90.85106382978728,0.7784305657934325,0.8693470583774592,0.7248501406771495,0.854266393131221,90.0
519,coords_features,confidence_features,True,True,1,92.12765957446814,0.7743508774373248,0.8531783785683329,0.7279874794069784,0.8484157738773649,100.0
520,coords_features,confidence_features,True,True,0,89.68085106382983,0.8092648487158388,0.8505020386216391,0.7777473311161134,0.8717422688245574,10.0
521,coords_features,confidence_features,True,True,0,90.10638297872345,0.7978302072676431,0.8588261400932757,0.7556382105368583,0.8660436137071651,20.0
522,coords_features,confidence_features,True,True,0,91.59574468085108,0.7798600078660223,0.8520779055491132,0.7353797796294986,0.8516070207431047,30.0
523,coords_features,confidence_features,True,True,0,92.87234042553196,0.776817103987711,0.8676128332222697,0.7199568407330209,0.8541904110629891,40.0
524,coords_features,confidence_features,True,True,0,89.57446808510642,0.7758107599494584,0.8699385345642625,0.7194430486400354,0.8503913076513943,50.0
525,coords_features,confidence_features,True,True,0,90.31914893617028,0.7840677514742311,0.8717222748506551,0.7281466286282068,0.8589772813615987,60.0
526,coords_features,confidence_features,True,True,0,90.53191489361708,0.7894921259537139,0.8652356958450986,0.7394359728139074,0.8604969227262366,70.0
527,coords_features,confidence_features,True,True,0,88.51063829787238,0.7839817007928271,0.8550821506294156,0.7351638303515948,0.8575336220651926,80.0
528,coords_features,confidence_features,True,True,0,92.23404255319154,0.7915794303332073,0.8843399524975178,0.733497301859336,0.8636121875237444,90.0
529,coords_features,confidence_features,True,True,0,90.85106382978728,0.7815699301694736,0.8687065275495357,0.7261360767746183,0.8570777296558012,100.0
530,coords_features,confidence_features,True,False,0,88.51063829787235,0.8107731215221746,0.8534068256588736,0.7813216009916926,0.8767570853278627,10.0
531,coords_features,confidence_features,True,False,0,88.93617021276602,0.7877030151833196,0.8613177653402316,0.7373829728048213,0.8628523668414254,20.0
532,coords_features,confidence_features,True,False,0,89.89361702127663,0.8125679095503077,0.8546062703660279,0.7806618907602382,0.8776688701466454,30.0
533,coords_features,confidence_features,True,False,0,94.6808510638298,0.8001030518385467,0.8687038442828443,0.7524952651125527,0.8702226274599194,40.0
534,coords_features,confidence_features,True,False,0,95.31914893617028,0.8125401025038477,0.8772501222153957,0.7670551898327327,0.8777448522148773,50.0
535,coords_features,confidence_features,True,False,0,92.87234042553196,0.7943940943181187,0.875409231419717,0.7410434654613512,0.8654357571613099,60.0
536,coords_features,confidence_features,True,False,0,94.89361702127664,0.7893079318013506,0.8710200333484269,0.7373211899192984,0.8664995061165565,70.0
537,coords_features,confidence_features,True,False,0,92.76595744680856,0.8020703549281899,0.8667321032746382,0.7565275055008573,0.8741736950079781,80.0
538,coords_features,confidence_features,True,False,0,92.23404255319151,0.8034053793862331,0.867577905206586,0.7579151508212005,0.8740977129397463,90.0
539,coords_features,confidence_features,True,False,0,94.04255319148942,0.7917158707184508,0.8719549656071426,0.7384803884348042,0.8645239723425272,100.0
540,coords_features,confidence_features,True,False,1,88.19148936170215,0.7824490955035532,0.8608651422492356,0.7352472095275268,0.8541904110629891,10.0
541,coords_features,confidence_features,True,False,1,93.08510638297876,0.8069204611454497,0.861313090379549,0.769124270765239,0.8715903046880936,20.0
542,coords_features,confidence_features,True,False,1,91.59574468085113,0.8016782218626113,0.8574602302473884,0.7613960790352761,0.8688549502317453,30.0
543,coords_features,confidence_features,True,False,1,92.2340425531915,0.8158862950085461,0.8627289044089561,0.7844840703915392,0.8763011929184712,40.0
544,coords_features,confidence_features,True,False,1,90.85106382978726,0.7994389460520482,0.863223126849834,0.7551532166206165,0.870602537801079,50.0
545,coords_features,confidence_features,True,False,1,89.78723404255325,0.7988545614251714,0.8586552586231944,0.7567228927846487,0.869082896436441,60.0
546,coords_features,confidence_features,True,False,1,91.70212765957451,0.8052356334700632,0.8592976167943198,0.7694491261659753,0.8709824481422385,70.0
547,coords_features,confidence_features,True,False,1,91.70212765957451,0.8020157566505615,0.8569996803074991,0.7623161555930852,0.8730339639844996,80.0
548,coords_features,confidence_features,True,False,1,90.42553191489368,0.8103793928335471,0.8679944949327512,0.7690269392920331,0.8766811032596308,90.0
549,coords_features,confidence_features,True,False,1,93.72340425531918,0.8099344545562925,0.8673523841737176,0.7693025077027174,0.8766051211913989,100.0
550,coords_features,confidence_features,True,False,2,88.40425531914899,0.8150351498802897,0.8461717635188739,0.789571930417438,0.8798723501253705,10.0
551,coords_features,confidence_features,True,False,2,91.80851063829792,0.7879634611420196,0.8733592095554336,0.7323046352544413,0.8692348605729048,20.0
552,coords_features,confidence_features,True,False,2,88.8297872340426,0.7869977895839859,0.8559092129699004,0.7383929602403274,0.865359775093078,30.0
553,coords_features,confidence_features,True,False,2,90.95744680851064,0.7907634350830715,0.8555239609709047,0.7475869136024016,0.8620165640908746,40.0
554,coords_features,confidence_features,True,False,2,87.97872340425535,0.7938538902117974,0.8515700510583175,0.7573988385854487,0.8666514702530203,50.0
555,coords_features,confidence_features,True,False,2,89.46808510638301,0.7899077637505308,0.8515429230883504,0.750125805393034,0.8626244206367297,60.0
556,coords_features,confidence_features,True,False,2,90.85106382978726,0.8121364517007532,0.8597306743245672,0.7785186635507062,0.8773649418737178,70.0
557,coords_features,confidence_features,True,False,2,90.10638297872345,0.7944374656251411,0.8504107580724619,0.7582272664456449,0.8633082592508168,80.0
558,coords_features,confidence_features,True,False,2,91.1702127659575,0.801825662702434,0.8554703963556695,0.7638737332839358,0.8709824481422385,90.0
559,coords_features,confidence_features,True,False,2,91.06382978723408,0.8001674258060458,0.8460579620348083,0.7666943282086475,0.8689309322999772,100.0
560,coords_features,confidence_features,True,False,3,89.36170212765963,0.8200134981743374,0.8545889491140267,0.7956408540308082,0.8848871666286756,10.0
561,coords_features,confidence_features,True,False,3,90.42553191489368,0.7913741391674344,0.865288606783285,0.7403651555073377,0.8652837930248461,20.0
562,coords_features,confidence_features,True,False,3,90.31914893617024,0.8084012289836127,0.8674974237749539,0.7658308269294648,0.8763771749867031,30.0
563,coords_features,confidence_features,True,False,3,90.6382978723405,0.8030662628556267,0.862926361379829,0.7608699094990812,0.8747055694856014,40.0
564,coords_features,confidence_features,True,False,3,91.80851063829792,0.8011535587620257,0.8537659336032111,0.7628526732109657,0.8704505736646152,50.0
565,coords_features,confidence_features,True,False,3,92.65957446808515,0.7933629347727884,0.8634296423200699,0.7466540555648151,0.8667274523212521,60.0
566,coords_features,confidence_features,True,False,3,90.00000000000004,0.7971155907195194,0.8516597589057446,0.7614815800028965,0.8661955778436289,70.0
567,coords_features,confidence_features,True,False,3,93.19148936170218,0.7903795332963034,0.8568021650659958,0.7455051609438166,0.860192994453309,80.0
568,coords_features,confidence_features,True,False,3,90.9574468085107,0.7919991331333575,0.8622054948929758,0.7479134567266449,0.8617886178861789,90.0
569,coords_features,confidence_features,True,False,3,90.85106382978726,0.7929228329943447,0.8636998464551011,0.7479991734141057,0.8633842413190487,100.0
570,coords_features,confidence_features,True,False,4,89.3617021276596,0.7686910521037618,0.8677236952643907,0.7080401485596169,0.8516830028113366,10.0
571,coords_features,confidence_features,True,False,4,94.468085106383,0.7975524598460396,0.8852833658530302,0.7423719465664643,0.8696907529822961,20.0
572,coords_features,confidence_features,True,False,4,92.34042553191496,0.7789324328075375,0.8655803454627611,0.7219588655828484,0.8566978193146417,30.0
573,coords_features,confidence_features,True,False,4,92.02127659574472,0.7863791244843247,0.8718043871830936,0.7301486494999716,0.8614846896132513,40.0
574,coords_features,confidence_features,True,False,4,92.9787234042554,0.7920441948433123,0.8603917270576948,0.7447617126882331,0.8625484385684978,50.0
575,coords_features,confidence_features,True,False,4,93.40425531914896,0.7868733988858742,0.8674700628072792,0.7339676406306525,0.860192994453309,60.0
576,coords_features,confidence_features,True,False,4,88.6170212765958,0.792592502145173,0.8560659451831489,0.7465496563139988,0.8645999544107591,70.0
577,coords_features,confidence_features,True,False,4,90.00000000000004,0.8081301294824269,0.8561016042599346,0.7708405267086437,0.8734898563938911,80.0
578,coords_features,confidence_features,True,False,4,90.63829787234047,0.7941943226462553,0.8738326848852419,0.7394865661313748,0.8667274523212521,90.0
579,coords_features,confidence_features,True,False,4,94.1489361702128,0.7789629060551988,0.8671791146218653,0.723737228380263,0.8540384469265253,100.0
580,coords_features,confidence_features,True,True,2,90.31914893617024,0.8039136030585567,0.8590405463320315,0.7660397981103533,0.8695387888458324,10.0
581,coords_features,confidence_features,True,True,2,92.97872340425532,0.7927190030565795,0.8658689225732663,0.7482414767008712,0.8577615682698883,20.0
582,coords_features,confidence_features,True,True,2,93.936170212766,0.7776888257711234,0.8651143492947707,0.7241714728832526,0.852062913152496,30.0
583,coords_features,confidence_features,True,True,2,92.87234042553196,0.7779993909647114,0.8613156521434326,0.7248048581030317,0.853506572448902,40.0
584,coords_features,confidence_features,True,True,2,91.9148936170213,0.7709023344524993,0.8623599638537232,0.7139689707218023,0.8472760428538865,50.0
585,coords_features,confidence_features,True,True,2,93.29787234042556,0.7781792102127931,0.8657037839912437,0.72301950025777,0.8521388952207279,60.0
586,coords_features,confidence_features,True,True,2,92.76595744680856,0.7651251000130594,0.8665727190579631,0.705182623496262,0.8436289035787554,70.0
587,coords_features,confidence_features,True,True,2,91.70212765957451,0.7778683569501941,0.8589636966884863,0.7284130908694417,0.8486437200820607,80.0
588,coords_features,confidence_features,True,True,2,91.9148936170213,0.7798979662895789,0.8666095788600658,0.7263150444008454,0.8531266621077426,90.0
589,coords_features,confidence_features,True,True,2,95.53191489361704,0.7798800852832098,0.8675020258393029,0.7242243500015777,0.8534305903806702,100.0
590,coords_features,confidence_features,True,True,3,91.80851063829792,0.7888481463022878,0.8641327127612084,0.7405835932963858,0.8591292454980625,10.0
591,coords_features,confidence_features,True,True,3,93.6170212765958,0.7780794596980126,0.8623546695691526,0.723716534854888,0.8551021958817719,20.0
592,coords_features,confidence_features,True,True,3,87.97872340425536,0.7659808796671399,0.8584650727518436,0.7092896982964059,0.8474280069903503,30.0
593,coords_features,confidence_features,True,True,3,90.10638297872345,0.781415643991453,0.8672022324954318,0.7280685929667186,0.8553301420864676,40.0
594,coords_features,confidence_features,True,True,3,91.80851063829792,0.7899972924355814,0.8768712265434571,0.7344586576916549,0.8630043309778892,50.0
595,coords_features,confidence_features,True,True,3,90.00000000000004,0.7857305830380692,0.8623684340306063,0.7365859688124704,0.8557100524276271,60.0
596,coords_features,confidence_features,True,True,3,90.10638297872345,0.7852082357104806,0.8602994225254003,0.7383890917758572,0.8553301420864676,70.0
597,coords_features,confidence_features,True,True,3,90.42553191489368,0.7796922941326542,0.8681845923111016,0.7229042970385728,0.8559379986323228,80.0
598,coords_features,confidence_features,True,True,3,93.19148936170215,0.7955293719418248,0.8682449028126085,0.7474776639881299,0.8630043309778892,90.0
599,coords_features,confidence_features,True,True,3,89.57446808510645,0.7791708354285616,0.8626412950273973,0.7271080916255865,0.8523668414254236,100.0
600,coords_features,confidence_features,True,True,4,90.85106382978726,0.7930074551807714,0.8574088026950614,0.7505175837528932,0.8618645999544108,10.0
601,coords_features,confidence_features,True,True,4,90.63829787234047,0.7795648184437752,0.8465120427058206,0.7437391761753713,0.8482638097409011,20.0
602,coords_features,confidence_features,True,True,4,90.21276595744683,0.7645232391480588,0.8504759457358086,0.7189627474947204,0.8399057822353925,30.0
603,coords_features,confidence_features,True,True,4,88.08510638297876,0.7762242299329545,0.858897995767475,0.7275180694239792,0.8494795228326115,40.0
604,coords_features,confidence_features,True,True,4,90.21276595744683,0.7754629086567979,0.8590854574913128,0.7261552501595727,0.8481878276726692,50.0
605,coords_features,confidence_features,True,True,4,91.70212765957451,0.7910173345779076,0.8707236876536164,0.7403570896591426,0.8591292454980625,60.0
606,coords_features,confidence_features,True,True,4,93.82978723404258,0.7602692282369553,0.8599809030197304,0.7075454328077468,0.8405136387812476,70.0
607,coords_features,confidence_features,True,True,4,92.55319148936174,0.781278012558004,0.859135420744511,0.7322961481630584,0.853506572448902,80.0
608,coords_features,confidence_features,True,True,4,91.80851063829792,0.7857447987842823,0.8691388412814935,0.7321759084168056,0.8570017475875693,90.0
609,coords_features,confidence_features,True,True,4,90.8510638297873,0.7721029655468218,0.862389566847679,0.7191561955130157,0.8460603297621762,100.0
610,coords_features,confidence_features,False,False,0,90.85106382978734,0.7532715675317042,0.7903163456495207,0.7355669930609601,0.8322315933439708,10.0
611,coords_features,confidence_features,False,False,0,93.936170212766,0.8139505388031348,0.8138939274251811,0.8195591496720738,0.8747815515538333,20.0
612,coords_features,confidence_features,False,False,0,96.2765957446809,0.763852275454629,0.8538384586665352,0.7112962915930573,0.8473520249221184,30.0
613,coords_features,confidence_features,False,False,0,90.9574468085107,0.8195365370994713,0.8448453602411556,0.7991154845556379,0.880936099080617,40.0
614,coords_features,confidence_features,False,False,0,88.82978723404263,0.7953900984919076,0.8708726835086271,0.7425002328011657,0.8704505736646152,50.0
615,coords_features,confidence_features,False,False,0,92.76595744680854,0.8176276440296885,0.8531769257230105,0.7895830463951916,0.8793404756477471,60.0
616,coords_features,confidence_features,False,False,0,91.38297872340428,0.807248283264426,0.8678955555562072,0.7662773168987016,0.8696907529822961,70.0
617,coords_features,confidence_features,False,False,0,92.65957446808513,0.8059251690613255,0.8649737515584162,0.7646414021595982,0.8703745915963833,80.0
618,coords_features,confidence_features,False,False,0,91.17021276595746,0.8107038975762682,0.8519769886718909,0.7803457631732319,0.8723501253704126,90.0
619,coords_features,confidence_features,False,False,0,92.97872340425532,0.7669703721793993,0.862695955313267,0.7067774772011841,0.8504672897196262,100.0
620,coords_features,confidence_features,False,False,1,79.14893617021278,0.7595600204230246,0.7729354596621745,0.7888913952984864,0.8368664995061166,10.0
621,coords_features,confidence_features,False,False,1,97.97872340425532,0.8222247154879418,0.8418080407719204,0.8080421043122037,0.8784286908289644,20.0
622,coords_features,confidence_features,False,False,1,88.19148936170215,0.8218134853481543,0.822936909863335,0.8271810759151923,0.8759212825773117,30.0
623,coords_features,confidence_features,False,False,1,92.65957446808513,0.815155081215669,0.8354053005275356,0.8055289427959619,0.8731099460527315,40.0
624,coords_features,confidence_features,False,False,1,91.80851063829788,0.8233666748864585,0.8348511539656973,0.8184060187864315,0.8788086011701238,50.0
625,coords_features,confidence_features,False,False,1,89.7872340425532,0.814741412892898,0.8545606862283367,0.784677232566179,0.8761492287820074,60.0
626,coords_features,confidence_features,False,False,1,91.80851063829788,0.8210066699999337,0.8477045697289259,0.8042207754480342,0.8787326191018919,70.0
627,coords_features,confidence_features,False,False,1,85.3191489361702,0.8387937555291087,0.8437576627644028,0.8402481541584684,0.8856469873109946,80.0
628,coords_features,confidence_features,False,False,1,92.55319148936172,0.7973805947312707,0.8502138887673918,0.7645211363538597,0.8649038826836867,90.0
629,coords_features,confidence_features,False,False,1,91.06382978723408,0.8273728403743981,0.853044017070295,0.8120025408667886,0.8811640452853127,100.0
630,coords_features,confidence_features,False,True,0,84.5744680851064,0.746490505127399,0.7791548687601157,0.7651493513930538,0.83139579059342,10.0
631,coords_features,confidence_features,False,True,0,99.5744680851064,0.8086757707150112,0.8684745597576684,0.7656586598942655,0.8788086011701238,20.0
632,coords_features,confidence_features,False,True,0,92.97872340425532,0.8001915439162546,0.8653047884892373,0.7605864617391155,0.8709824481422385,30.0
633,coords_features,confidence_features,False,True,0,90.63829787234044,0.8066202507499187,0.8646485755413691,0.7679377502855802,0.8733378922574272,40.0
634,coords_features,confidence_features,False,True,0,90.00000000000001,0.7880595204593942,0.8562936044565109,0.7440439156187864,0.8582934427475116,50.0
635,coords_features,confidence_features,False,True,0,89.89361702127663,0.7954336771872013,0.8627652445555576,0.7536523044053107,0.863156295114353,60.0
636,coords_features,confidence_features,False,True,0,91.48936170212768,0.7823528801755265,0.8684691080754257,0.7320392467423531,0.85943317377099,70.0
637,coords_features,confidence_features,False,True,0,89.25531914893622,0.7772600770237145,0.8629714205141374,0.7236669089051714,0.850543271787858,80.0
638,coords_features,confidence_features,False,True,0,89.1489361702128,0.7934131900079112,0.8547820752148209,0.7570193392510652,0.857229693792265,90.0
639,coords_features,confidence_features,False,True,0,89.78723404255322,0.7847129395918034,0.8471844393435566,0.7441395038417806,0.852062913152496,100.0
640,coords_features,confidence_features,False,False,2,87.4468085106384,0.748304883801201,0.806252265410198,0.7158503191132644,0.8359547146873338,10.0
641,coords_features,confidence_features,False,False,2,97.97872340425536,0.8024061010694792,0.8344377141033534,0.7839437563071971,0.8677912012764988,20.0
642,coords_features,confidence_features,False,False,2,93.40425531914896,0.803108754582377,0.8347779214737182,0.7816893009334153,0.868323075754122,30.0
643,coords_features,confidence_features,False,False,2,91.1702127659575,0.7638750728100449,0.8553136797863268,0.7067745455167653,0.8509231821290175,40.0
644,coords_features,confidence_features,False,False,2,88.08510638297878,0.7757410255822227,0.8546610380423096,0.725943927013666,0.8549502317453082,50.0
645,coords_features,confidence_features,False,False,2,89.0425531914894,0.8334455086874358,0.8461561517985858,0.8241516247294906,0.8866347541980093,60.0
646,coords_features,confidence_features,False,False,2,88.8297872340426,0.8157475488167866,0.8413896987866514,0.797640936490494,0.8733378922574272,70.0
