n_layers,learning_rates,n_epochs,losses,n_neurons,activations,Score,Accuracy,F1,Precision,Recall,train_accuracy,train_loss
4,0.005,20,crossentropy,"(27, 64, 32, 64, 4)","('relu', 'sigmoid', 'sigmoid', 'softmax')",100.63829787234046,0.8705265557328471,0.7944768002402254,0.8560811016954673,0.7507509983669138,0.943926859860651,0.1487158906548172
4,0.005,20,crossentropy,"(27, 64, 32, 64, 4)","('sigmoid', 'relu', 'relu', 'softmax')",92.87234042553196,0.8536585365853658,0.7715248794952734,0.8458363958033329,0.7207681454167818,0.9407077657021468,0.1596536243327819
4,0.005,20,crossentropy,"(27, 64, 32, 64, 4)","('sigmoid', 'relu', 'sigmoid', 'softmax')",98.6170212765958,0.8586733530886711,0.7762270988908412,0.8428179219053679,0.7326112232726629,0.9388154603522152,0.16323134200185
4,0.005,20,crossentropy,"(27, 64, 32, 64, 4)","('sigmoid', 'sigmoid', 'relu', 'softmax')",93.82978723404256,0.8585973710204392,0.7760864139117437,0.832376039708157,0.7344694691686809,0.9358863746764592,0.1712419977450832
4,0.005,20,crossentropy,"(27, 64, 64, 32, 4)","('relu', 'relu', 'relu', 'softmax')",0.0,0.6647671149608693,0.1996576905522592,0.9161917787402172,0.25,0.7987703640331479,
4,0.005,20,crossentropy,"(27, 64, 32, 64, 4)","('sigmoid', 'sigmoid', 'sigmoid', 'softmax')",98.51063829787236,0.8570777296558012,0.7740046810372594,0.8314956312799444,0.7362710739566425,0.9318770074024664,0.18429221923079
4,0.005,20,crossentropy,"(27, 64, 64, 32, 4)","('relu', 'relu', 'sigmoid', 'softmax')",102.12765957446813,0.8717422688245574,0.7955176741759242,0.8677111218108773,0.746568588749305,0.9480087292553308,0.1357305744630394
4,0.005,20,crossentropy,"(27, 64, 64, 32, 4)","('relu', 'sigmoid', 'relu', 'softmax')",96.48936170212768,0.8645239723425272,0.7773374766091792,0.8674462839151171,0.7194164869903079,0.9466021881140024,0.1412673442396637
4,0.005,20,crossentropy,"(27, 64, 64, 32, 4)","('relu', 'sigmoid', 'sigmoid', 'softmax')",96.38297872340426,0.869082896436441,0.7886916813884393,0.8662777980589118,0.7361326268192917,0.9449708903985442,0.1481987118638922
4,0.005,20,crossentropy,"(27, 64, 64, 32, 4)","('sigmoid', 'relu', 'relu', 'softmax')",102.0212765957447,0.8601170123850771,0.7801054546275004,0.8545495022957259,0.7289812209401461,0.9438471075278952,0.1493071942847522
4,0.005,20,crossentropy,"(27, 64, 64, 32, 4)","('sigmoid', 'relu', 'sigmoid', 'softmax')",96.06382978723408,0.8529746979712788,0.7658749639522449,0.8392112043061768,0.7198520548724354,0.9401857504332002,0.1594989788390239
4,0.005,20,crossentropy,"(27, 64, 64, 32, 4)","('sigmoid', 'sigmoid', 'relu', 'softmax')",94.2553191489362,0.8633842413190487,0.7832843332441969,0.8639284789274759,0.7278718773969384,0.9361908835833448,0.1732943946060577
4,0.005,20,crossentropy,"(27, 64, 64, 64, 4)","('relu', 'relu', 'relu', 'softmax')",0.0,0.6647671149608693,0.1996576905522592,0.9161917787402172,0.25,0.7987703640331479,
4,0.005,20,crossentropy,"(27, 64, 64, 32, 4)","('sigmoid', 'sigmoid', 'sigmoid', 'softmax')",93.08510638297872,0.8503913076513943,0.7595033462801006,0.8556318874032018,0.6985746252900016,0.9317320031610924,0.1842882843103615
4,0.005,20,crossentropy,"(27, 64, 64, 64, 4)","('relu', 'relu', 'sigmoid', 'softmax')",98.82978723404256,0.868323075754122,0.7877385228472935,0.8674382962132963,0.7340554284899483,0.948320488374285,0.1347963580889266
4,0.005,20,crossentropy,"(27, 64, 64, 64, 4)","('relu', 'sigmoid', 'relu', 'softmax')",101.17021276595749,0.8645239723425272,0.790635774376694,0.8300256684184194,0.7608727755095606,0.9468124442639948,0.1399348166171808
4,0.005,20,crossentropy,"(27, 64, 64, 64, 4)","('relu', 'sigmoid', 'sigmoid', 'softmax')",100.85106382978724,0.8654357571613099,0.7885000928301205,0.8584202644662557,0.739741748454519,0.944782384884758,0.1471149813319311
4,0.005,20,crossentropy,"(27, 64, 64, 64, 4)","('sigmoid', 'relu', 'relu', 'softmax')",100.10638297872346,0.8570777296558012,0.7758000979591807,0.8532468238166498,0.723013298046776,0.9446301304313152,0.145761572331236
4,0.005,20,crossentropy,"(27, 64, 64, 64, 4)","('sigmoid', 'relu', 'sigmoid', 'softmax')",102.97872340425532,0.8592812096345263,0.7764453555422541,0.8512564833281155,0.7267132164908171,0.940483009128017,0.1583141387033139
4,0.005,20,crossentropy,"(27, 64, 64, 64, 4)","('sigmoid', 'sigmoid', 'relu', 'softmax')",96.91489361702132,0.8585213889522073,0.7735405239648624,0.8525423018502554,0.7202917120670908,0.9357631210712912,0.169237014561235
4,0.005,20,crossentropy,"(27, 64, 64, 64, 4)","('sigmoid', 'sigmoid', 'sigmoid', 'softmax')",97.2340425531915,0.8544943393359167,0.7740054389378916,0.8156053569867974,0.7422139608434056,0.9309272296214663,0.1862158364217386
